customer_id,age,gender,city,signup_date,membership_type
CUST_00967,43,Male,Kolkata,2025-01-20,Plus
CUST_00968,30,Male,Jaipur,2024-07-31,Basic
CUST_00969,41,Female,Delhi,2024-10-21,Plus
CUST_00970,38,Female,Hyderabad,2024-09-05,Basic
CUST_00971,49,Male,Chennai,2024-09-13,Plus
CUST_00972,30,Male,Kochi,2024-08-14,Premium
CUST_00973,28,Male,Kochi,2025-03-17,Plus
CUST_00974,41,Male,Jaipur,2024-12-01,Basic
CUST_00975,34,Female,Pune,2024-12-02,Basic
CUST_00976,41,Male,Hyderabad,2025-02-19,Basic
CUST_00977,37,Male,Kolkata,2024-08-20,Plus
CUST_00978,18,Female,Hyderabad,2025-03-19,Basic
CUST_00979,34,Female,Hyderabad,2024-11-02,Basic
CUST_00980,33,Male,Pune,2025-03-02,Plus
CUST_00981,32,Female,Bengaluru,2024-07-30,Basic
CUST_00982,30,Male,Bengaluru,2024-10-30,Plus
CUST_00983,18,Female,Mumbai,2024-11-02,Basic
CUST_00984,38,Male,Mumbai,2024-08-06,Basic
CUST_00985,34,Male,Ahmedabad,2024-12-17,Plus
CUST_00986,40,Male,Bengaluru,2024-11-01,Basic
CUST_00987,19,Male,Bengaluru,2024-08-04,Plus
CUST_00988,35,Male,Bengaluru,2024-09-25,Basic
CUST_00989,29,Female,Bengaluru,2024-11-11,Basic
CUST_00990,32,Female,Bengaluru,2025-01-12,Plus
CUST_00991,29,Male,Delhi,2025-03-31,Plus
CUST_00992,35,Male,Hyderabad,2025-01-17,Plus
CUST_00993,30,Male,Pune,2024-09-15,Basic
CUST_00994,23,Female,Kochi,2024-08-28,Plus
CUST_00995,32,Female,Delhi,2024-11-03,Basic
CUST_00996,29,Female,Bengaluru,2024-10-17,Basic
CUST_00997,30,Female,Bengaluru,2025-02-09,Premium
CUST_00998,18,Male,Ahmedabad,2024-09-06,Basic
CUST_00999,36,Male,Mumbai,2024-09-07,Premium
CUST_01000,28,Female,Kolkata,2024-12-12,Basic
CUST_01001,20,Female,Kolkata,2024-12-09,Basic
CUST_01002,38,Male,Jaipur,2024-08-11,Basic
CUST_01003,36,Male,Jaipur,2024-10-17,Premium
CUST_01004,28,Female,Mumbai,2024-08-20,Plus
CUST_01005,22,Male,Hyderabad,2025-03-07,Plus
CUST_01006,32,Male,Kochi,2024-07-21,Plus
CUST_01007,32,Female,Mumbai,2024-11-16,Plus
CUST_01008,38,Male,Bengaluru,2024-09-30,Plus
CUST_01009,27,Male,Delhi,2024-11-02,Basic
CUST_01010,41,Female,Delhi,2024-10-19,Basic
CUST_01011,27,Female,Ahmedabad,2024-11-16,Basic
CUST_01012,20,Other,Delhi,2025-03-30,Premium
CUST_01013,22,Male,Hyderabad,2024-10-07,Premium
CUST_01014,31,Male,Kochi,2025-03-09,Basic
CUST_01015,30,Female,Kolkata,2024-10-12,Plus
CUST_01016,34,Female,Delhi,2025-01-30,Premium
CUST_01017,30,Male,Chennai,2025-03-06,Basic
CUST_01018,39,Female,Hyderabad,2024-11-29,Plus
CUST_01019,29,Male,Delhi,2025-03-07,Premium
CUST_01020,18,Male,Bengaluru,2024-12-12,Basic
CUST_01021,30,Male,Chennai,2024-07-08,Plus
CUST_01022,18,Male,Pune,2024-07-05,Basic
CUST_01023,33,Male,Mumbai,2024-11-22,Premium
CUST_01024,39,Female,Hyderabad,2024-10-09,Premium
CUST_01025,23,Female,Bengaluru,2024-12-11,Premium
CUST_01026,42,Female,Mumbai,2024-11-24,Basic
CUST_01027,38,Male,Pune,2024-09-02,Premium
CUST_01028,41,Male,Chennai,2024-09-29,Plus
CUST_01029,33,Male,Bengaluru,2024-10-25,Basic
CUST_01030,23,Male,Delhi,2025-03-24,Plus
CUST_01031,37,Female,Kochi,2024-12-20,Basic
CUST_01032,26,Female,Delhi,2024-08-16,Plus
CUST_01033,32,Female,Bengaluru,2024-11-17,Basic
CUST_01034,30,Male,Hyderabad,2025-03-03,Basic
CUST_01035,40,Male,Ahmedabad,2024-11-26,Basic
CUST_01036,37,Male,Chennai,2025-03-03,Plus
CUST_01037,30,Male,Delhi,2024-07-05,Basic
CUST_01038,18,Female,Hyderabad,2024-12-31,Plus
CUST_01039,26,Other,Chennai,2024-07-20,Basic
CUST_01040,37,Male,Kolkata,2024-08-15,Basic
CUST_01041,33,Female,Pune,2024-07-12,Basic
CUST_01042,19,Female,Delhi,2024-09-08,Plus
CUST_01043,18,Male,Chennai,2024-07-17,Basic
CUST_01044,33,Female,Bengaluru,2024-11-24,Plus
CUST_01045,23,Male,Delhi,2024-12-01,Premium
CUST_01046,23,Male,Mumbai,2024-10-16,Plus
CUST_01047,36,Female,Chennai,2025-02-21,Basic
CUST_01048,41,Female,Bengaluru,2024-09-08,Basic
CUST_01049,25,Male,Bengaluru,2024-12-30,Premium
CUST_01050,31,Male,Kochi,2025-03-07,Basic
CUST_01051,30,Female,Pune,2025-02-13,Premium
CUST_01052,30,Female,Jaipur,2024-10-10,Basic
CUST_01053,31,Female,Chennai,2024-09-13,Premium
CUST_01054,37,Male,Kochi,2025-02-01,Plus
CUST_01055,26,Female,Bengaluru,2025-01-19,Premium
CUST_01056,19,Male,Mumbai,2025-01-08,Basic
CUST_01057,45,Female,Kolkata,2025-03-06,Plus
CUST_01058,40,Male,Hyderabad,2025-02-27,Basic
CUST_01059,22,Female,Hyderabad,2024-12-26,Basic
CUST_01060,32,Male,Bengaluru,2025-02-04,Plus
CUST_01061,39,Male,Bengaluru,2024-09-20,Premium
CUST_01062,37,Male,Delhi,2024-09-30,Premium
CUST_01063,35,Male,Delhi,2024-12-22,Plus
CUST_01064,30,Female,Pune,2025-02-24,Basic
CUST_01065,45,Female,Mumbai,2025-03-17,Basic
CUST_01066,33,Female,Delhi,2024-12-10,Plus
CUST_01067,27,Male,Bengaluru,2024-08-17,Basic
CUST_01068,38,Female,Bengaluru,2024-10-24,Basic
CUST_01069,32,Female,Kochi,2025-02-10,Basic
CUST_01070,34,Male,Bengaluru,2024-11-24,Basic
CUST_01071,33,Male,Delhi,2024-09-01,Basic
CUST_01072,35,Female,Chennai,2024-07-13,Basic
CUST_01073,23,Female,Pune,2025-01-05,Basic
CUST_01074,19,Female,Pune,2025-01-24,Basic
CUST_01075,42,Male,Chennai,2024-10-22,Premium
CUST_01076,33,Female,Chennai,2024-07-22,Basic
CUST_01077,37,Male,Delhi,2025-01-30,Basic
CUST_01078,18,Female,Hyderabad,2024-12-18,Plus
CUST_01079,40,Female,Chennai,2024-08-23,Basic
CUST_01080,27,Male,Pune,2024-11-03,Premium
CUST_01081,25,Female,Bengaluru,2025-01-20,Plus
CUST_01082,30,Male,Kolkata,2025-01-10,Basic
CUST_01083,23,Other,Mumbai,2024-12-16,Basic
CUST_01084,31,Male,Bengaluru,2024-11-29,Premium
CUST_01085,30,Male,Pune,2024-08-04,Premium
CUST_01086,39,Male,Mumbai,2024-12-31,Basic
CUST_01087,43,Male,Chennai,2024-08-26,Plus
CUST_01088,43,Male,Hyderabad,2025-02-07,Basic
CUST_01089,18,Female,Chennai,2024-12-10,Premium
CUST_01090,24,Female,Chennai,2024-07-19,Basic
CUST_01091,18,Female,Bengaluru,2025-03-21,Premium
CUST_01092,21,Male,Hyderabad,2024-10-21,Plus
CUST_01093,26,Female,Chennai,2024-07-30,Plus
CUST_01094,34,Male,Delhi,2024-11-12,Basic
CUST_01095,27,Female,Delhi,2024-09-05,Basic
CUST_01096,27,Male,Mumbai,2024-09-03,Basic
CUST_01097,32,Female,Pune,2024-07-25,Basic
CUST_01098,18,Female,Kolkata,2024-08-06,Basic
CUST_01099,24,Female,Delhi,2024-07-01,Plus
CUST_01100,27,Male,Delhi,2024-08-06,Basic
CUST_01101,29,Male,Chennai,2024-11-18,Basic
CUST_01102,32,Male,Ahmedabad,2025-02-17,Premium
CUST_01103,43,Female,Bengaluru,2024-11-13,Premium
CUST_01104,38,Female,Hyderabad,2025-01-04,Premium
CUST_01105,25,Male,Pune,2024-11-05,Premium
CUST_01106,29,Female,Bengaluru,2025-01-17,Basic
CUST_01107,28,Female,Chennai,2024-11-04,Basic
CUST_01108,27,Female,Delhi,2025-03-14,Plus
CUST_01109,33,Male,Mumbai,2024-12-11,Plus
CUST_01110,18,Male,Pune,2024-08-04,Basic
CUST_01111,38,Male,Kolkata,2025-01-10,Plus
CUST_01112,45,Female,Bengaluru,2025-01-07,Basic
CUST_01113,29,Male,Bengaluru,2024-10-12,Basic
CUST_01114,29,Male,Delhi,2024-07-23,Basic
CUST_01115,32,Female,Chennai,2025-03-22,Plus
CUST_01116,39,Female,Delhi,2025-03-17,Plus
CUST_01117,28,Female,Bengaluru,2024-09-13,Basic
CUST_01118,38,Male,Mumbai,2024-09-10,Premium
CUST_01119,35,Male,Mumbai,2025-03-16,Basic
CUST_01120,50,Female,Delhi,2025-01-04,Basic
CUST_01121,28,Male,Mumbai,2024-12-20,Premium
CUST_01122,18,Male,Mumbai,2024-08-14,Premium
CUST_01123,20,Male,Hyderabad,2024-08-30,Premium
CUST_01124,31,Male,Bengaluru,2024-09-21,Plus
CUST_01125,39,Male,Bengaluru,2024-10-31,Plus
CUST_01126,26,Female,Hyderabad,2024-07-16,Plus
CUST_01127,29,Female,Hyderabad,2024-09-04,Basic
CUST_01128,36,Female,Mumbai,2024-11-22,Basic
CUST_01129,23,Male,Chennai,2024-12-09,Basic
CUST_01130,26,Male,Delhi,2025-02-19,Basic
CUST_01131,22,Male,Ahmedabad,2024-11-21,Plus
CUST_01132,40,Female,Chennai,2025-01-04,Basic
CUST_01133,43,Male,Chennai,2024-07-13,Basic
CUST_01134,18,Female,Bengaluru,2024-12-31,Basic
CUST_01135,30,Female,Delhi,2024-10-19,Plus
CUST_01136,42,Male,Mumbai,2025-01-31,Basic
CUST_01137,34,Male,Chennai,2024-10-28,Premium
CUST_01138,27,Female,Delhi,2024-08-24,Basic
CUST_01139,19,Female,Bengaluru,2024-07-27,Basic
CUST_01140,40,Male,Mumbai,2024-10-26,Plus
CUST_01141,34,Male,Mumbai,2025-02-06,Plus
CUST_01142,19,Female,Pune,2025-02-16,Basic
CUST_01143,41,Male,Bengaluru,2024-08-22,Plus
CUST_01144,18,Male,Ahmedabad,2025-02-18,Plus
CUST_01145,29,Male,Pune,2024-12-05,Basic
CUST_01146,29,Female,Chennai,2025-03-26,Premium
CUST_01147,44,Male,Chennai,2024-07-21,Plus
CUST_01148,29,Male,Hyderabad,2024-08-22,Plus
CUST_01149,29,Male,Kolkata,2025-01-30,Premium
CUST_01150,20,Female,Kolkata,2024-07-31,Premium
CUST_01151,26,Other,Mumbai,2024-12-30,Plus
CUST_01152,24,Female,Ahmedabad,2024-07-23,Plus
CUST_01153,25,Female,Bengaluru,2024-08-01,Plus
CUST_01154,31,Female,Bengaluru,2024-09-12,Plus
CUST_01155,18,Male,Jaipur,2024-07-10,Plus
CUST_01156,19,Male,Pune,2024-08-23,Plus
CUST_01157,30,Female,Mumbai,2024-08-21,Basic
CUST_01158,32,Male,Pune,2024-11-25,Premium
CUST_01159,29,Male,Jaipur,2024-12-07,Premium
CUST_01160,31,Female,Pune,2024-07-14,Basic
CUST_01161,28,Male,Kolkata,2024-12-25,Plus
CUST_01162,31,Male,Pune,2024-08-22,Basic
CUST_01163,34,Other,Bengaluru,2024-07-22,Basic
CUST_01164,34,Female,Kolkata,2024-07-30,Plus
CUST_01165,25,Male,Chennai,2025-01-07,Basic
CUST_01166,38,Other,Ahmedabad,2025-03-17,Plus
CUST_01167,32,Female,Mumbai,2025-01-21,Plus
CUST_01168,41,Female,Delhi,2024-08-28,Basic
CUST_01169,42,Male,Mumbai,2025-03-21,Basic
CUST_01170,19,Male,Bengaluru,2024-07-12,Basic
CUST_01171,24,Female,Chennai,2024-10-27,Plus
CUST_01172,38,Female,Kochi,2025-03-05,Premium
CUST_01173,18,Female,Kochi,2024-11-04,Plus
CUST_01174,42,Male,Hyderabad,2024-09-13,Basic
CUST_01175,28,Male,Kochi,2025-01-20,Plus
CUST_01176,36,Female,Kolkata,2024-08-18,Basic
CUST_01177,30,Male,Delhi,2024-09-17,Plus
CUST_01178,20,Female,Bengaluru,2025-02-26,Basic
CUST_01179,39,Male,Ahmedabad,2024-12-01,Plus
CUST_01180,53,Male,Mumbai,2025-03-31,Basic
CUST_01181,27,Female,Ahmedabad,2024-10-04,Premium
CUST_01182,28,Female,Kolkata,2025-01-30,Basic
CUST_01183,18,Male,Kolkata,2025-01-25,Plus
CUST_01184,42,Male,Pune,2024-09-26,Premium
CUST_01185,38,Female,Chennai,2025-03-21,Basic
CUST_01186,18,Male,Hyderabad,2024-12-04,Premium
CUST_01187,18,Female,Chennai,2024-12-03,Plus
CUST_01188,18,Female,Bengaluru,2024-11-16,Basic
CUST_01189,36,Male,Delhi,2024-10-29,Basic
CUST_01190,37,Female,Pune,2024-09-03,Plus
CUST_01191,24,Male,Kolkata,2024-10-15,Basic
CUST_01192,35,Female,Bengaluru,2024-11-24,Plus
CUST_01193,32,Male,Mumbai,2024-11-14,Basic
CUST_01194,28,Female,Bengaluru,2024-12-09,Plus
CUST_01195,39,Male,Bengaluru,2024-10-08,Basic
CUST_01196,21,Male,Bengaluru,2024-11-18,Premium
CUST_01197,40,Other,Pune,2024-09-21,Premium
CUST_01198,25,Female,Bengaluru,2024-12-24,Premium
CUST_01199,45,Female,Pune,2025-01-14,Plus
CUST_01200,23,Male,Chennai,2024-10-20,Basic
CUST_01201,28,Female,Ahmedabad,2024-08-25,Plus
CUST_01202,31,Male,Kolkata,2024-12-26,Basic
CUST_01203,31,Male,Jaipur,2025-01-02,Basic
CUST_01204,35,Female,Ahmedabad,2025-02-03,Basic
CUST_01205,21,Male,Jaipur,2025-02-02,Basic
CUST_01206,31,Female,Kolkata,2024-10-28,Plus
CUST_01207,32,Female,Pune,2024-12-22,Plus
CUST_01208,27,Female,Chennai,2024-07-23,Basic
CUST_01209,34,Female,Chennai,2025-01-29,Basic
CUST_01210,20,Female,Chennai,2025-02-20,Premium
CUST_01211,28,Male,Delhi,2024-07-13,Basic
CUST_01212,25,Female,Mumbai,2024-10-09,Basic
CUST_01213,28,Male,Ahmedabad,2024-07-24,Basic
CUST_01214,43,Male,Jaipur,2024-07-11,Plus
CUST_01215,43,Female,Hyderabad,2025-03-30,Plus
CUST_01216,41,Female,Mumbai,2024-10-02,Basic
CUST_01217,27,Female,Kochi,2025-01-17,Basic
CUST_01218,38,Male,Chennai,2024-07-21,Plus
CUST_01219,32,Female,Kolkata,2025-01-27,Plus
CUST_01220,31,Male,Chennai,2024-11-17,Basic
CUST_01221,30,Female,Delhi,2024-10-09,Premium
CUST_01222,45,Female,Chennai,2024-07-28,Basic
CUST_01223,42,Female,Ahmedabad,2024-08-10,Basic
CUST_01224,37,Male,Mumbai,2024-11-23,Premium
CUST_01225,30,Male,Chennai,2025-03-13,Basic
CUST_01226,31,Male,Chennai,2025-02-12,Plus
CUST_01227,35,Female,Mumbai,2025-02-21,Basic
CUST_01228,27,Female,Kochi,2024-07-13,Basic
CUST_01229,39,Male,Pune,2025-01-26,Premium
CUST_01230,24,Female,Mumbai,2025-02-14,Basic
CUST_01231,34,Female,Hyderabad,2024-10-08,Premium
CUST_01232,18,Female,Mumbai,2024-07-31,Basic
CUST_01233,27,Female,Pune,2024-07-16,Basic
CUST_01234,48,Female,Pune,2024-11-14,Basic
CUST_01235,39,Male,Hyderabad,2024-12-13,Plus
CUST_01236,43,Male,Pune,2024-10-08,Basic
CUST_01237,26,Male,Delhi,2024-10-17,Premium
CUST_01238,32,Female,Jaipur,2024-12-20,Basic
CUST_01239,41,Female,Jaipur,2025-02-22,Premium
CUST_01240,36,Female,Pune,2024-12-09,Basic
CUST_01241,35,Male,Pune,2025-02-01,Premium
CUST_01242,44,Male,Chennai,2025-03-21,Plus
CUST_01243,23,Male,Kolkata,2025-03-20,Plus
CUST_01244,30,Male,Hyderabad,2025-03-31,Plus
CUST_01245,18,Female,Chennai,2024-07-03,Plus
CUST_01246,22,Female,Hyderabad,2024-07-28,Plus
CUST_01247,40,Female,Kolkata,2024-11-26,Basic
CUST_01248,24,Female,Bengaluru,2024-07-28,Basic
CUST_01249,37,Male,Mumbai,2024-09-03,Premium
CUST_01250,44,Male,Mumbai,2024-07-21,Plus
CUST_01251,30,Male,Bengaluru,2025-03-09,Plus
CUST_01252,35,Female,Chennai,2025-02-20,Basic
CUST_01253,37,Female,Kolkata,2025-02-12,Basic
CUST_01254,21,Male,Kolkata,2024-07-13,Basic
CUST_01255,26,Male,Chennai,2024-08-18,Plus
CUST_01256,23,Male,Ahmedabad,2024-10-26,Basic
CUST_01257,27,Male,Pune,2024-08-23,Basic
CUST_01258,37,Male,Hyderabad,2024-11-15,Basic
CUST_01259,26,Male,Pune,2024-08-22,Basic
CUST_01260,31,Male,Kochi,2024-08-13,Plus
CUST_01261,23,Female,Mumbai,2024-08-22,Basic
CUST_01262,41,Female,Chennai,2024-09-12,Plus
CUST_01263,27,Male,Jaipur,2024-08-15,Basic
CUST_01264,43,Male,Delhi,2024-07-13,Basic
CUST_01265,31,Male,Bengaluru,2024-12-12,Basic
CUST_01266,20,Male,Delhi,2024-10-10,Basic
CUST_01267,30,Male,Mumbai,2025-03-15,Basic
CUST_01268,22,Female,Kolkata,2024-11-15,Basic
CUST_01269,36,Female,Mumbai,2024-12-10,Plus
CUST_01270,29,Female,Chennai,2024-10-19,Basic
CUST_01271,32,Male,Delhi,2024-10-10,Plus
CUST_01272,28,Female,Mumbai,2024-07-17,Premium
CUST_01273,27,Male,Chennai,2025-03-25,Plus
CUST_01274,23,Male,Delhi,2024-12-29,Basic
CUST_01275,38,Female,Kolkata,2024-07-24,Basic
CUST_01276,30,Female,Bengaluru,2024-07-29,Basic
CUST_01277,28,Female,Delhi,2024-12-18,Basic
CUST_01278,29,Female,Hyderabad,2025-02-13,Premium
CUST_01279,26,Female,Chennai,2025-01-04,Basic
CUST_01280,29,Female,Hyderabad,2025-02-15,Basic
CUST_01281,33,Female,Hyderabad,2024-10-27,Plus
CUST_01282,23,Female,Kolkata,2024-12-03,Plus
CUST_01283,24,Female,Chennai,2025-03-29,Plus
CUST_01284,42,Female,Pune,2024-12-22,Basic
CUST_01285,28,Female,Bengaluru,2024-10-12,Basic
CUST_01286,27,Male,Jaipur,2024-09-30,Basic
CUST_01287,20,Female,Delhi,2025-01-02,Basic
CUST_01288,38,Male,Pune,2024-12-28,Basic
CUST_01289,23,Male,Chennai,2024-12-17,Basic
CUST_01290,31,Male,Hyderabad,2025-01-03,Basic
CUST_01291,18,Female,Chennai,2024-12-22,Basic
CUST_01292,38,Female,Jaipur,2025-02-07,Basic
CUST_01293,40,Male,Mumbai,2025-02-18,Plus
CUST_01294,35,Male,Delhi,2024-12-09,Plus
CUST_01295,19,Male,Pune,2024-11-11,Plus
CUST_01296,38,Female,Hyderabad,2025-02-09,Basic
CUST_01297,24,Male,Pune,2024-11-30,Basic
CUST_01298,22,Male,Delhi,2024-08-02,Basic
CUST_01299,28,Male,Pune,2024-08-24,Plus
CUST_01300,28,Female,Mumbai,2024-07-07,Plus
CUST_01301,27,Male,Hyderabad,2025-03-01,Basic
CUST_01302,41,Female,Chennai,2024-11-03,Premium
CUST_01303,47,Male,Kolkata,2024-07-12,Basic
CUST_01304,20,Female,Delhi,2024-07-16,Basic
CUST_01305,25,Male,Mumbai,2025-01-24,Plus
CUST_01306,32,Male,Jaipur,2024-08-12,Premium
CUST_01307,28,Male,Bengaluru,2024-11-12,Plus
CUST_01308,34,Female,Kolkata,2025-02-13,Plus
CUST_01309,38,Female,Kochi,2024-10-19,Basic
CUST_01310,37,Female,Ahmedabad,2024-12-07,Plus
CUST_01311,36,Female,Kolkata,2025-03-21,Basic
CUST_01312,44,Male,Hyderabad,2025-02-10,Premium
CUST_01313,18,Female,Chennai,2025-02-02,Basic
CUST_01314,43,Female,Pune,2024-08-14,Plus
CUST_01315,28,Male,Chennai,2025-01-30,Basic
CUST_01316,37,Female,Chennai,2024-08-28,Plus
CUST_01317,23,Male,Pune,2024-11-09,Basic
CUST_01318,24,Male,Hyderabad,2024-10-12,Plus
CUST_01319,36,Male,Jaipur,2025-01-11,Basic
CUST_01320,18,Male,Kolkata,2024-12-04,Basic
CUST_01321,39,Female,Kolkata,2024-10-06,Basic
CUST_01322,41,Male,Pune,2025-02-11,Basic
CUST_01323,32,Male,Ahmedabad,2025-01-21,Premium
CUST_01324,32,Male,Kolkata,2024-09-17,Basic
CUST_01325,24,Female,Delhi,2024-11-01,Premium
CUST_01326,36,Female,Chennai,2025-02-03,Basic
CUST_01327,34,Male,Ahmedabad,2024-07-04,Basic
CUST_01328,24,Male,Kolkata,2024-09-28,Plus
CUST_01329,28,Male,Mumbai,2024-10-12,Plus
CUST_01330,30,Female,Bengaluru,2024-10-27,Basic
CUST_01331,28,Female,Delhi,2024-11-10,Plus
CUST_01332,20,Male,Bengaluru,2024-10-04,Plus
CUST_01333,37,Male,Jaipur,2024-11-20,Basic
CUST_01334,29,Female,Kochi,2024-07-28,Premium
CUST_01335,31,Female,Chennai,2025-02-18,Premium
CUST_01336,26,Male,Delhi,2024-07-17,Plus
CUST_01337,35,Male,Bengaluru,2024-08-28,Basic
CUST_01338,33,Male,Pune,2024-09-28,Plus
CUST_01339,41,Female,Hyderabad,2025-01-15,Basic
CUST_01340,35,Female,Delhi,2024-07-26,Basic
CUST_01341,29,Female,Hyderabad,2024-07-25,Basic
CUST_01342,25,Female,Bengaluru,2025-03-24,Basic
CUST_01343,38,Male,Hyderabad,2024-12-28,Premium
CUST_01344,29,Female,Bengaluru,2024-09-06,Plus
CUST_01345,30,Female,Delhi,2024-08-18,Plus
CUST_01346,30,Male,Bengaluru,2024-12-22,Basic
CUST_01347,28,Female,Mumbai,2024-08-21,Basic
CUST_01348,30,Male,Ahmedabad,2024-10-10,Basic
CUST_01349,46,Male,Kolkata,2025-02-01,Premium
CUST_01350,23,Female,Ahmedabad,2025-01-04,Basic
CUST_01351,24,Female,Jaipur,2024-08-26,Premium
CUST_01352,42,Female,Bengaluru,2024-08-16,Plus
CUST_01353,28,Male,Bengaluru,2024-12-06,Basic
CUST_01354,27,Female,Mumbai,2024-12-21,Plus
CUST_01355,39,Female,Ahmedabad,2025-02-27,Basic
CUST_01356,20,Male,Kochi,2025-02-26,Premium
CUST_01357,38,Other,Bengaluru,2024-07-05,Premium
CUST_01358,31,Female,Hyderabad,2024-09-22,Basic
CUST_01359,35,Male,Chennai,2025-03-05,Basic
CUST_01360,35,Female,Pune,2024-08-23,Plus
CUST_01361,26,Male,Delhi,2024-12-08,Premium
CUST_01362,39,Male,Bengaluru,2025-02-11,Basic
CUST_01363,27,Male,Mumbai,2024-07-15,Plus
CUST_01364,34,Other,Delhi,2025-02-09,Plus
CUST_01365,41,Male,Pune,2024-08-30,Plus
CUST_01366,42,Female,Bengaluru,2024-10-30,Basic
CUST_01367,29,Male,Ahmedabad,2024-08-15,Plus
CUST_01368,35,Female,Mumbai,2024-08-31,Premium
CUST_01369,28,Female,Kolkata,2024-09-24,Basic
CUST_01370,51,Female,Kolkata,2025-01-26,Basic
CUST_01371,37,Male,Chennai,2024-09-16,Premium
CUST_01372,32,Female,Bengaluru,2025-01-18,Basic
CUST_01373,34,Other,Pune,2025-02-08,Premium
CUST_01374,34,Female,Bengaluru,2025-02-07,Basic
CUST_01375,34,Female,Kolkata,2024-07-03,Basic
CUST_01376,29,Female,Pune,2024-07-06,Premium
CUST_01377,28,Male,Kolkata,2024-10-01,Basic
CUST_01378,30,Female,Chennai,2024-07-08,Basic
CUST_01379,22,Female,Hyderabad,2025-02-20,Basic
CUST_01380,37,Male,Delhi,2024-10-16,Plus
CUST_01381,25,Male,Bengaluru,2024-12-08,Basic
CUST_01382,23,Male,Pune,2025-01-25,Basic
CUST_01383,31,Female,Kolkata,2025-02-25,Premium
CUST_01384,30,Female,Hyderabad,2024-08-19,Basic
CUST_01385,33,Male,Pune,2024-07-11,Plus
CUST_01386,26,Male,Chennai,2024-12-03,Basic
CUST_01387,28,Male,Hyderabad,2024-09-08,Plus
CUST_01388,37,Male,Kochi,2024-12-16,Basic
CUST_01389,36,Male,Kochi,2025-03-29,Premium
CUST_01390,36,Female,Mumbai,2024-09-06,Basic
CUST_01391,31,Male,Jaipur,2025-03-09,Basic
CUST_01392,32,Female,Mumbai,2024-08-17,Basic
CUST_01393,33,Female,Chennai,2024-12-31,Basic
CUST_01394,26,Male,Chennai,2025-01-03,Basic
CUST_01395,43,Female,Jaipur,2024-09-28,Basic
CUST_01396,42,Female,Chennai,2024-11-16,Plus
CUST_01397,37,Female,Delhi,2024-09-27,Basic
CUST_01398,28,Male,Mumbai,2025-03-31,Basic
CUST_01399,35,Male,Pune,2024-07-19,Plus
CUST_01400,39,Male,Mumbai,2024-12-01,Plus
CUST_01401,21,Male,Chennai,2025-03-17,Basic
CUST_01402,45,Male,Bengaluru,2024-10-16,Basic
CUST_01403,18,Male,Delhi,2024-08-28,Basic
CUST_01404,37,Male,Pune,2024-11-02,Plus
CUST_01405,43,Male,Mumbai,2025-03-30,Plus
CUST_01406,30,Male,Pune,2024-10-15,Basic
CUST_01407,30,Male,Bengaluru,2025-03-02,Plus
CUST_01408,36,Other,Ahmedabad,2025-03-04,Plus
CUST_01409,46,Male,Delhi,2024-07-08,Plus
CUST_01410,29,Female,Bengaluru,2024-11-18,Premium
CUST_01411,25,Male,Mumbai,2024-07-08,Basic
CUST_01412,28,Female,Kolkata,2024-10-02,Basic
CUST_01413,19,Male,Ahmedabad,2024-08-08,Basic
CUST_01414,38,Female,Chennai,2024-09-19,Basic
CUST_01415,27,Female,Pune,2025-01-03,Basic
CUST_01416,29,Male,Bengaluru,2024-09-22,Premium
CUST_01417,38,Female,Bengaluru,2024-09-26,Basic
CUST_01418,28,Female,Mumbai,2025-02-27,Basic
CUST_01419,37,Male,Pune,2024-10-01,Basic
CUST_01420,23,Female,Kolkata,2024-09-24,Premium
CUST_01421,39,Female,Hyderabad,2024-08-13,Basic
CUST_01422,34,Male,Bengaluru,2024-11-14,Basic
CUST_01423,30,Male,Mumbai,2024-09-12,Basic
CUST_01424,32,Female,Bengaluru,2024-08-05,Basic
CUST_01425,21,Female,Bengaluru,2024-10-09,Premium
CUST_01426,32,Female,Hyderabad,2024-12-03,Premium
CUST_01427,30,Female,Hyderabad,2025-03-12,Basic
CUST_01428,21,Male,Chennai,2024-12-18,Premium
CUST_01429,26,Female,Delhi,2025-02-01,Plus
CUST_01430,30,Male,Bengaluru,2024-12-17,Premium
CUST_01431,26,Male,Bengaluru,2025-03-09,Basic
CUST_01432,18,Female,Pune,2024-08-24,Basic
CUST_01433,40,Female,Bengaluru,2024-09-29,Basic
CUST_01434,30,Male,Delhi,2024-10-09,Plus
CUST_01435,18,Female,Bengaluru,2024-12-02,Basic
CUST_01436,48,Male,Hyderabad,2024-11-18,Basic
CUST_01437,41,Male,Chennai,2024-12-20,Basic
CUST_01438,28,Female,Bengaluru,2024-07-10,Plus
CUST_01439,24,Male,Mumbai,2025-02-13,Basic
CUST_01440,34,Male,Jaipur,2025-03-22,Plus
CUST_01441,33,Male,Bengaluru,2025-03-05,Premium
CUST_01442,35,Female,Hyderabad,2025-03-04,Basic
CUST_01443,24,Male,Pune,2024-12-02,Plus
CUST_01444,40,Male,Mumbai,2024-08-03,Basic
CUST_01445,27,Female,Kolkata,2024-11-06,Premium
CUST_01446,36,Female,Chennai,2024-12-07,Basic
CUST_01447,25,Male,Jaipur,2024-09-27,Plus
CUST_01448,52,Female,Hyderabad,2024-10-01,Plus
CUST_01449,37,Male,Hyderabad,2025-02-26,Premium
CUST_01450,54,Female,Ahmedabad,2024-10-25,Plus
