customer_id,total_orders,average_order_value,total_spending,ordering_frequency,average_rating_given,weekend_orders,late_night_orders,customer_cluster,customer_segment,dbscan_cluster
CUST_00469,9.0,788.4566666666666,7096.11,2.25,4.125,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00470,10.0,1160.24,11602.4,2.0,3.6666666666666665,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00471,5.0,611.17,3055.85,1.25,5.0,2.0,2.0,0,Occasional Moderate-Value Customers,-1
CUST_00472,7.0,522.8528571428571,3659.9700000000003,1.4,3.8333333333333335,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00473,6.0,728.1316666666667,4368.79,1.5,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00474,6.0,491.1016666666667,2946.61,1.5,4.25,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00475,4.0,452.265,1809.06,1.3333333333333333,3.75,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00476,13.0,865.3961538461538,11250.15,2.1666666666666665,3.888888888888889,7.0,0.0,1,Frequent High-Value Customers,-1
CUST_00477,6.0,347.195,2083.17,2.0,3.3333333333333335,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00478,10.0,631.418,6314.18,2.5,3.875,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00479,13.0,1007.8684615384616,13102.29,3.25,3.6666666666666665,4.0,2.0,1,Frequent High-Value Customers,-1
CUST_00480,2.0,519.86,1039.72,1.0,3.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00481,7.0,610.5242857142857,4273.67,1.1666666666666667,3.75,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00482,12.0,656.6333333333333,7879.6,2.4,4.4,4.0,2.0,1,Frequent High-Value Customers,-1
CUST_00483,5.0,427.296,2136.48,1.25,3.6666666666666665,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00484,5.0,689.664,3448.3199999999997,1.6666666666666667,4.2,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00485,9.0,906.2222222222222,8156.0,1.8,4.142857142857143,0.0,2.0,1,Frequent High-Value Customers,0
CUST_00486,13.0,684.4853846153845,8898.31,2.1666666666666665,4.25,3.0,0.0,1,Frequent High-Value Customers,-1
CUST_00487,8.0,891.2475,7129.98,1.6,4.166666666666667,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00488,5.0,269.62,1348.1,1.6666666666666667,4.4,3.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00489,11.0,544.2463636363636,5986.71,2.2,4.4,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00490,10.0,624.236,6242.36,1.6666666666666667,4.375,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00491,4.0,381.83500000000004,1527.3400000000001,1.3333333333333333,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00492,3.0,767.5066666666667,2302.52,1.5,3.0,2.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00493,2.0,682.89,1365.78,1.0,5.0,1.0,0.0,0,Occasional Moderate-Value Customers,1
CUST_00494,9.0,396.26222222222225,3566.36,1.8,3.875,2.0,3.0,1,Frequent High-Value Customers,0
CUST_00495,3.0,597.26,1791.78,1.5,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00496,7.0,377.5842857142857,2643.09,1.75,3.857142857142857,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00497,10.0,336.606,3366.06,2.5,3.875,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00498,4.0,580.2675,2321.07,1.3333333333333333,3.6666666666666665,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00499,10.0,1210.257,12102.57,3.3333333333333335,4.166666666666667,4.0,0.0,1,Frequent High-Value Customers,-1
CUST_00500,14.0,871.5542857142857,12201.76,2.3333333333333335,3.909090909090909,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00501,3.0,698.16,2094.48,1.5,3.3333333333333335,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00502,7.0,1788.7299999999998,12521.109999999999,1.75,4.2,2.0,0.0,1,Frequent High-Value Customers,-1
CUST_00503,10.0,443.76599999999996,4437.66,2.5,4.375,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00504,11.0,509.54636363636365,5605.01,1.8333333333333333,4.333333333333333,5.0,1.0,1,Frequent High-Value Customers,0
CUST_00505,10.0,759.98,7599.8,3.3333333333333335,4.5,1.0,2.0,1,Frequent High-Value Customers,-1
CUST_00506,5.0,348.09000000000003,1740.45,1.0,3.5,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00507,8.0,897.68875,7181.51,1.6,3.8,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00508,11.0,554.0990909090909,6095.09,2.2,3.9,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00509,6.0,715.485,4292.91,2.0,4.4,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00510,6.0,1071.1216666666667,6426.73,2.0,3.8333333333333335,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00511,4.0,268.5125,1074.05,1.3333333333333333,3.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00512,8.0,872.72375,6981.79,2.0,3.6,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00513,8.0,442.04125,3536.33,1.6,4.333333333333333,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00514,13.0,906.1215384615384,11779.58,2.6,4.222222222222222,1.0,3.0,1,Frequent High-Value Customers,-1
CUST_00515,4.0,1504.28,6017.12,1.3333333333333333,4.333333333333333,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00516,4.0,661.7925,2647.17,1.3333333333333333,3.75,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00517,4.0,287.885,1151.54,2.0,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00518,1.0,349.88,349.88,1.0,4.051247275223099,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00519,9.0,1234.908888888889,11114.18,2.25,3.8333333333333335,4.0,2.0,1,Frequent High-Value Customers,-1
CUST_00520,13.0,542.0853846153846,7047.11,3.25,4.0,3.0,1.0,1,Frequent High-Value Customers,-1
CUST_00521,7.0,394.9057142857143,2764.34,1.75,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00522,8.0,1216.50625,9732.05,1.6,4.0,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00523,10.0,838.483,8384.83,2.0,4.166666666666667,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00524,9.0,1068.0033333333333,9612.03,2.25,4.285714285714286,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00525,5.0,427.9219999999999,2139.6099999999997,1.25,3.4,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00526,5.0,948.3520000000001,4741.76,1.6666666666666667,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00527,5.0,685.432,3427.16,1.0,4.25,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00528,9.0,444.7366666666667,4002.63,2.25,4.0,1.0,4.0,1,Frequent High-Value Customers,-1
CUST_00529,7.0,366.69,2566.83,1.4,4.5,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00530,6.0,939.455,5636.7300000000005,3.0,4.0,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00531,6.0,1843.235,11059.41,1.2,4.166666666666667,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00532,10.0,971.1510000000001,9711.51,2.0,4.75,4.0,0.0,1,Frequent High-Value Customers,-1
CUST_00533,15.0,890.9173333333333,13363.76,3.75,4.0,2.0,4.0,1,Frequent High-Value Customers,-1
CUST_00534,4.0,617.15,2468.6,2.0,3.75,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00535,3.0,390.1766666666667,1170.53,1.0,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00536,7.0,1251.1757142857143,8758.23,1.1666666666666667,4.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00537,5.0,844.1660000000002,4220.830000000001,1.6666666666666667,3.8,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00538,5.0,552.358,2761.79,1.25,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00539,7.0,613.2285714285715,4292.6,1.4,4.0,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00540,9.0,586.1622222222222,5275.46,1.8,4.166666666666667,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00541,9.0,352.33222222222224,3170.9900000000002,2.25,4.285714285714286,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00542,10.0,503.28900000000004,5032.89,2.0,4.125,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00543,7.0,1208.472857142857,8459.31,1.75,4.0,0.0,1.0,1,Frequent High-Value Customers,0
CUST_00544,12.0,1359.2216666666666,16310.66,2.4,3.8181818181818183,2.0,2.0,1,Frequent High-Value Customers,-1
CUST_00545,6.0,464.2166666666667,2785.3,1.5,4.4,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00546,6.0,448.395,2690.37,1.5,4.2,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00547,4.0,641.04,2564.16,1.3333333333333333,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00548,9.0,410.88222222222225,3697.94,1.8,4.428571428571429,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00549,3.0,206.49666666666667,619.49,1.0,3.0,0.0,2.0,0,Occasional Moderate-Value Customers,-1
CUST_00550,12.0,774.1258333333334,9289.51,2.4,4.090909090909091,4.0,0.0,1,Frequent High-Value Customers,-1
CUST_00551,4.0,1117.8225,4471.29,2.0,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00552,11.0,932.8900000000001,10261.79,2.2,4.125,5.0,1.0,1,Frequent High-Value Customers,0
CUST_00553,3.0,1400.8766666666668,4202.63,1.5,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00554,6.0,946.4949999999999,5678.969999999999,1.5,3.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00555,12.0,635.3425,7624.11,3.0,4.181818181818182,2.0,0.0,1,Frequent High-Value Customers,-1
CUST_00556,3.0,664.2233333333334,1992.67,1.0,3.5,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00557,7.0,632.1171428571428,4424.82,1.75,4.333333333333333,0.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00558,5.0,416.904,2084.52,1.6666666666666667,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00559,10.0,726.567,7265.67,2.0,4.0,5.0,4.0,1,Frequent High-Value Customers,-1
CUST_00560,7.0,762.9157142857142,5340.41,1.1666666666666667,4.166666666666667,5.0,1.0,1,Frequent High-Value Customers,0
CUST_00561,7.0,820.9528571428572,5746.67,1.75,3.7142857142857144,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00562,4.0,1501.02,6004.08,2.0,4.0,3.0,1.0,1,Frequent High-Value Customers,-1
CUST_00563,6.0,815.5716666666667,4893.43,2.0,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00564,6.0,702.915,4217.49,1.5,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00565,6.0,556.6416666666667,3339.85,1.5,4.333333333333333,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00566,7.0,1578.2899999999997,11048.029999999999,1.75,3.8333333333333335,1.0,2.0,1,Frequent High-Value Customers,-1
CUST_00567,5.0,463.09799999999996,2315.49,1.6666666666666667,4.0,0.0,3.0,0,Occasional Moderate-Value Customers,-1
CUST_00568,6.0,215.51166666666666,1293.07,1.5,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00569,12.0,561.5458333333333,6738.55,2.4,3.625,2.0,1.0,1,Frequent High-Value Customers,-1
CUST_00570,10.0,632.539,6325.389999999999,2.0,4.0,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00571,8.0,784.1949999999999,6273.5599999999995,2.6666666666666665,4.0,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00572,7.0,954.74,6683.18,1.4,4.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00573,5.0,900.092,4500.46,1.6666666666666667,3.0,2.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00574,8.0,571.54,4572.32,1.6,4.428571428571429,4.0,0.0,1,Frequent High-Value Customers,0
CUST_00575,5.0,350.918,1754.5900000000001,1.25,4.25,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00576,8.0,1080.415,8643.32,1.6,4.166666666666667,4.0,0.0,1,Frequent High-Value Customers,0
CUST_00577,7.0,314.13428571428574,2198.94,1.75,4.0,5.0,2.0,1,Frequent High-Value Customers,-1
CUST_00578,17.0,1190.034705882353,20230.59,2.8333333333333335,4.2,3.0,3.0,1,Frequent High-Value Customers,-1
CUST_00579,11.0,671.2472727272727,7383.72,1.8333333333333333,4.0,4.0,2.0,1,Frequent High-Value Customers,0
CUST_00580,2.0,518.875,1037.75,1.0,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00581,7.0,257.58714285714285,1803.1100000000001,1.4,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00582,5.0,1469.032,7345.16,1.6666666666666667,4.25,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00583,5.0,1065.702,5328.51,1.6666666666666667,4.0,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00584,2.0,1036.385,2072.77,2.0,3.5,1.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00585,8.0,1108.255,8866.04,2.0,4.142857142857143,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00586,8.0,569.1975,4553.58,1.6,4.5,0.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00587,6.0,162.34833333333333,974.0899999999999,1.5,4.5,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00588,6.0,869.1066666666667,5214.64,3.0,4.0,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00589,7.0,555.76,3890.32,1.75,4.666666666666667,1.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00590,10.0,1128.647,11286.47,1.6666666666666667,4.5,1.0,1.0,1,Frequent High-Value Customers,-1
CUST_00591,6.0,1224.035,7344.21,3.0,3.8,1.0,1.0,1,Frequent High-Value Customers,-1
CUST_00592,7.0,815.8257142857143,5710.78,1.75,3.6,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00593,5.0,1431.1979999999999,7155.99,1.6666666666666667,4.666666666666667,3.0,0.0,1,Frequent High-Value Customers,-1
CUST_00594,4.0,938.3125,3753.25,1.3333333333333333,4.25,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00595,6.0,522.39,3134.34,2.0,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00596,10.0,655.202,6552.02,2.0,4.111111111111111,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00597,6.0,566.39,3398.3399999999997,1.2,4.25,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00598,5.0,336.74399999999997,1683.7199999999998,1.25,3.75,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00599,12.0,539.6625,6475.95,2.0,4.222222222222222,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00600,6.0,534.0333333333333,3204.2,1.5,4.0,4.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00601,10.0,1414.3139999999999,14143.14,2.5,4.285714285714286,2.0,3.0,1,Frequent High-Value Customers,-1
CUST_00602,5.0,650.374,3251.87,1.6666666666666667,4.25,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00603,5.0,230.30599999999998,1151.53,1.25,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00604,6.0,276.11333333333334,1656.68,1.5,4.25,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00605,8.0,668.30875,5346.47,1.6,3.5,2.0,3.0,1,Frequent High-Value Customers,-1
CUST_00606,8.0,568.98875,4551.91,1.6,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00607,11.0,492.8654545454546,5421.52,2.2,3.7142857142857144,6.0,2.0,1,Frequent High-Value Customers,0
CUST_00608,3.0,568.24,1704.72,1.0,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00609,4.0,479.9225,1919.69,1.3333333333333333,3.6666666666666665,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00610,12.0,562.5533333333334,6750.64,2.0,3.8333333333333335,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00611,8.0,428.555,3428.44,1.6,3.4285714285714284,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00612,7.0,468.9871428571429,3282.9100000000003,1.75,4.5,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00613,4.0,2795.2725,11181.09,1.3333333333333333,4.0,1.0,0.0,1,Frequent High-Value Customers,-1
CUST_00614,4.0,883.83,3535.32,1.3333333333333333,4.0,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00615,14.0,928.9857142857143,13005.8,2.3333333333333335,4.222222222222222,3.0,2.0,1,Frequent High-Value Customers,-1
CUST_00616,9.0,619.6855555555555,5577.17,2.25,3.888888888888889,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00617,1.0,603.36,603.36,1.0,5.0,0.0,0.0,0,Occasional Moderate-Value Customers,1
CUST_00618,4.0,704.885,2819.54,1.3333333333333333,3.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00619,4.0,838.5849999999999,3354.3399999999997,1.3333333333333333,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00620,10.0,747.627,7476.2699999999995,2.5,4.111111111111111,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00621,4.0,693.52,2774.08,1.3333333333333333,4.333333333333333,3.0,3.0,0,Occasional Moderate-Value Customers,-1
CUST_00622,4.0,719.065,2876.26,1.3333333333333333,3.75,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00623,5.0,570.03,2850.15,2.5,3.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00624,4.0,524.005,2096.02,2.0,5.0,1.0,1.0,0,Occasional Moderate-Value Customers,-1
CUST_00625,7.0,357.55285714285714,2502.87,1.75,4.333333333333333,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00626,6.0,1299.07,7794.42,1.5,4.333333333333333,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00627,6.0,460.17333333333335,2761.04,1.5,4.0,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00628,5.0,1428.8780000000002,7144.39,1.25,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00629,6.0,453.4066666666667,2720.44,1.2,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00630,3.0,961.2166666666667,2883.65,1.0,4.5,3.0,1.0,0,Occasional Moderate-Value Customers,-1
CUST_00631,2.0,2376.055,4752.11,2.0,5.0,0.0,1.0,0,Occasional Moderate-Value Customers,-1
CUST_00632,6.0,572.9616666666667,3437.7700000000004,1.5,3.8333333333333335,1.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00633,8.0,694.8625,5558.9,2.0,4.333333333333333,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00634,4.0,624.97,2499.88,2.0,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00635,7.0,366.8614285714285,2568.0299999999997,1.75,4.25,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00636,3.0,157.66666666666666,473.0,1.0,4.666666666666667,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00637,8.0,836.21875,6689.75,1.6,4.142857142857143,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00638,5.0,528.246,2641.23,1.25,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00639,8.0,530.12625,4241.01,2.6666666666666665,4.2,4.0,3.0,1,Frequent High-Value Customers,-1
CUST_00640,7.0,596.8442857142857,4177.91,2.3333333333333335,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00641,5.0,672.638,3363.19,1.25,3.3333333333333335,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00642,6.0,342.60999999999996,2055.66,1.2,4.25,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00643,3.0,730.98,2192.94,1.5,4.333333333333333,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00644,1.0,1446.62,1446.62,1.0,5.0,0.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00645,6.0,531.9166666666666,3191.5,3.0,4.333333333333333,3.0,0.0,1,Frequent High-Value Customers,-1
CUST_00646,9.0,821.8466666666667,7396.62,2.25,4.0,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00647,11.0,703.7163636363637,7740.88,2.75,4.3,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00648,11.0,844.9627272727273,9294.59,2.2,4.285714285714286,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00649,9.0,520.1411111111111,4681.2699999999995,2.25,4.0,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00650,10.0,465.105,4651.05,2.5,4.166666666666667,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00651,6.0,750.5083333333333,4503.05,2.0,4.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00652,8.0,613.3675000000001,4906.9400000000005,1.6,3.8333333333333335,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00653,8.0,1069.75,8558.0,2.0,4.285714285714286,4.0,2.0,1,Frequent High-Value Customers,0
CUST_00654,5.0,857.3220000000001,4286.610000000001,1.25,4.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00655,6.0,496.04833333333335,2976.29,1.5,4.333333333333333,1.0,3.0,0,Occasional Moderate-Value Customers,0
CUST_00656,9.0,669.8566666666667,6028.71,1.8,4.285714285714286,5.0,1.0,1,Frequent High-Value Customers,0
CUST_00657,4.0,1008.2825,4033.13,1.3333333333333333,3.75,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00658,9.0,767.3411111111111,6906.07,2.25,4.0,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00659,5.0,616.58,3082.9,2.5,3.8,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00660,6.0,1085.1899999999998,6511.139999999999,2.0,4.0,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00661,4.0,881.2275,3524.91,2.0,3.6666666666666665,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00662,9.0,1148.7522222222224,10338.77,1.8,3.8,4.0,0.0,1,Frequent High-Value Customers,0
CUST_00663,5.0,912.384,4561.92,1.6666666666666667,5.0,3.0,1.0,0,Occasional Moderate-Value Customers,-1
CUST_00664,3.0,388.49333333333334,1165.48,1.0,4.333333333333333,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00665,5.0,1355.506,6777.530000000001,2.5,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00666,3.0,634.57,1903.71,1.0,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00667,4.0,540.7,2162.8,1.3333333333333333,3.5,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00668,11.0,486.25636363636363,5348.82,2.75,4.0,7.0,2.0,1,Frequent High-Value Customers,-1
CUST_00669,6.0,657.9533333333334,3947.7200000000003,1.5,4.5,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00670,4.0,722.955,2891.82,1.3333333333333333,3.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00671,6.0,537.7433333333333,3226.46,1.5,3.6666666666666665,4.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00672,9.0,593.2555555555556,5339.3,1.5,3.7142857142857144,1.0,2.0,1,Frequent High-Value Customers,0
CUST_00673,8.0,622.7275,4981.82,1.6,4.142857142857143,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00674,5.0,708.008,3540.04,1.25,3.6,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00675,2.0,286.555,573.11,2.0,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00676,11.0,463.61999999999995,5099.82,2.75,4.222222222222222,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00677,5.0,1450.23,7251.15,1.6666666666666667,4.333333333333333,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00678,8.0,597.32875,4778.63,2.0,4.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00679,13.0,737.4515384615383,9586.869999999999,2.1666666666666665,4.222222222222222,3.0,4.0,1,Frequent High-Value Customers,-1
CUST_00680,7.0,561.3014285714286,3929.11,1.4,4.0,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00681,5.0,469.40600000000006,2347.03,1.25,4.25,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00682,3.0,246.58666666666667,739.76,1.5,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00683,4.0,590.475,2361.9,2.0,4.333333333333333,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00684,6.0,590.0300000000001,3540.1800000000003,1.2,3.8,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00685,10.0,1000.79,10007.9,1.6666666666666667,4.25,6.0,3.0,1,Frequent High-Value Customers,-1
CUST_00686,8.0,798.74375,6389.95,2.6666666666666665,3.75,6.0,1.0,1,Frequent High-Value Customers,-1
CUST_00687,4.0,231.6825,926.73,1.3333333333333333,4.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00688,4.0,429.4325,1717.73,2.0,3.6666666666666665,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00689,8.0,1258.64875,10069.19,2.6666666666666665,3.5,2.0,1.0,1,Frequent High-Value Customers,-1
CUST_00690,6.0,652.2733333333333,3913.64,1.2,4.2,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00691,6.0,711.6199999999999,4269.719999999999,1.2,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00692,5.0,346.15600000000006,1730.7800000000002,1.6666666666666667,4.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00693,6.0,549.6833333333334,3298.1000000000004,1.5,4.0,4.0,3.0,1,Frequent High-Value Customers,0
CUST_00694,9.0,463.56888888888886,4172.12,3.0,3.7142857142857144,3.0,2.0,1,Frequent High-Value Customers,-1
CUST_00695,6.0,331.4866666666666,1988.9199999999998,1.5,4.6,3.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00696,8.0,403.99125,3231.93,1.3333333333333333,3.8333333333333335,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00697,2.0,134.91,269.82,2.0,3.0,1.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00698,5.0,648.912,3244.56,1.25,4.5,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00699,9.0,399.3611111111111,3594.25,2.25,3.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00700,5.0,268.566,1342.83,1.0,4.5,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00701,4.0,438.02,1752.08,2.0,3.6666666666666665,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00702,9.0,674.0811111111111,6066.73,1.5,4.142857142857143,2.0,2.0,1,Frequent High-Value Customers,0
